trtid,species_id,variable,value,comments,cite_id,username,dt
1847,Phalacrocorax aristotelis,site fidelity,,,citation311,grant,17/07/2016
1848,Phalacrocorax atriceps,site fidelity,,,citation311,grant,17/07/2016
1849,Phalacrocorax auritus,site fidelity,,,citation311,grant,17/07/2016
1850,Phalacrocorax bougainvilliorum,site fidelity,,,citation311,grant,17/07/2016
1851,Phalacrocorax brasilianus,site fidelity,,,citation311,grant,17/07/2016
1852,Phalacrocorax campbelli,site fidelity,,,citation311,grant,17/07/2016
1853,Phalacrocorax capensis,site fidelity,,,citation311,grant,17/07/2016
1854,Phalacrocorax capillatus,site fidelity,,,citation311,grant,17/07/2016
1855,Phalacrocorax carbo,site fidelity,,,citation311,grant,17/07/2016
1856,Phalacrocorax carunculatus,site fidelity,,,citation311,grant,17/07/2016
1857,Phalacrocorax chalconotus,site fidelity,,,citation311,grant,17/07/2016
1858,Phalacrocorax colensoi,site fidelity,,,citation311,grant,17/07/2016
1859,Phalacrocorax featherstoni,site fidelity,,,citation311,grant,17/07/2016
1860,Phalacrocorax fuscescens,site fidelity,,,citation311,grant,17/07/2016
1861,Phalacrocorax fuscicollis,site fidelity,,,citation311,grant,17/07/2016
1862,Phalacrocorax gaimardi,site fidelity,,,citation311,grant,17/07/2016
1863,Phalacrocorax harrisi,site fidelity,,,citation311,grant,17/07/2016
1864,Phalacrocorax magellanicus,site fidelity,,,citation311,grant,17/07/2016
1865,Phalacrocorax neglectus,site fidelity,,,citation311,grant,17/07/2016
1866,Phalacrocorax nigrogularis,site fidelity,,,citation311,grant,17/07/2016
1867,Phalacrocorax onslowi,site fidelity,,,citation311,grant,17/07/2016
1868,Phalacrocorax pelagicus,site fidelity,,,citation311,grant,17/07/2016
1869,Phalacrocorax penicillatus,site fidelity,,,citation311,grant,17/07/2016
1870,Phalacrocorax perspicillatus,site fidelity,,,citation311,grant,17/07/2016
1871,Phalacrocorax punctatus,site fidelity,,,citation311,grant,17/07/2016
1872,Phalacrocorax ranfurlyi,site fidelity,,,citation311,grant,17/07/2016
1873,Phalacrocorax sulcirostris,site fidelity,,,citation311,grant,17/07/2016
1874,Phalacrocorax urile,site fidelity,,,citation311,grant,17/07/2016
1875,Phalacrocorax varius,site fidelity,,,citation311,grant,17/07/2016
1876,Phalacrocorax verrucosus,site fidelity,,,citation311,grant,17/07/2016
1877,Pluvianellus socialis,site fidelity,,,citation311,grant,17/07/2016
1878,Pluvianus aegyptius,site fidelity,,,citation311,grant,17/07/2016
1879,Aphrodroma brevirostris,site fidelity,,,citation311,grant,17/07/2016
1880,Ardenna bulleri,site fidelity,,,citation311,grant,17/07/2016
1881,Ardenna carneipes,site fidelity,,,citation311,grant,17/07/2016
1882,Ardenna creatopus,site fidelity,,,citation311,grant,17/07/2016
1883,Ardenna gravis,site fidelity,,,citation311,grant,17/07/2016
1884,Ardenna grisea,site fidelity,,,citation311,grant,17/07/2016
1885,Ardenna pacifica,site fidelity,,,citation311,grant,17/07/2016
1886,Ardenna tenuirostris,site fidelity,,,citation311,grant,17/07/2016
1887,Bulweria bifax,site fidelity,,,citation311,grant,17/07/2016
1888,Bulweria bulwerii,site fidelity,,,citation311,grant,17/07/2016
1889,Bulweria fallax,site fidelity,,,citation311,grant,17/07/2016
1890,Calonectris borealis,site fidelity,,,citation311,grant,17/07/2016
1891,Calonectris diomedea,site fidelity,,,citation311,grant,17/07/2016
1892,Calonectris edwardsii,site fidelity,,,citation311,grant,17/07/2016
1893,Calonectris leucomelas,site fidelity,,,citation311,grant,17/07/2016
1894,Daption capense,site fidelity,,,citation311,grant,17/07/2016
1895,Fulmarus glacialis,site fidelity,,,citation311,grant,17/07/2016
1896,Fulmarus glacialoides,site fidelity,,,citation311,grant,17/07/2016
1897,Halobaena caerulea,site fidelity,,,citation311,grant,17/07/2016
1898,Macronectes giganteus,site fidelity,,,citation311,grant,17/07/2016
1899,Macronectes halli,site fidelity,,,citation311,grant,17/07/2016
1900,Pachyptila belcheri,site fidelity,,,citation311,grant,17/07/2016
1901,Pachyptila crassirostris,site fidelity,,,citation311,grant,17/07/2016
1902,Pachyptila desolata,site fidelity,,,citation311,grant,17/07/2016
1903,Pachyptila salvini,site fidelity,,,citation311,grant,17/07/2016
1904,Pachyptila turtur,site fidelity,,,citation311,grant,17/07/2016
1905,Pachyptila vittata,site fidelity,,,citation311,grant,17/07/2016
1906,Pagodroma nivea,site fidelity,,,citation311,grant,17/07/2016
1907,Pelecanoides garnotii,site fidelity,,,citation311,grant,17/07/2016
1908,Pelecanoides georgicus,site fidelity,,,citation311,grant,17/07/2016
1909,Pelecanoides magellani,site fidelity,,,citation311,grant,17/07/2016
1910,Pelecanoides urinatrix,site fidelity,,,citation311,grant,17/07/2016
1911,Pelecanoides urinatrix exsul,site fidelity,,,citation311,grant,17/07/2016
1912,Procellaria aequinoctialis,site fidelity,,,citation311,grant,17/07/2016
1913,Procellaria cinerea,site fidelity,,,citation311,grant,17/07/2016
1914,Procellaria conspicillata,site fidelity,,,citation311,grant,17/07/2016
1915,Procellaria parkinsoni,site fidelity,,,citation311,grant,17/07/2016
1916,Procellaria westlandica,site fidelity,,,citation311,grant,17/07/2016
1917,Pseudobulweria aterrima,site fidelity,,,citation311,grant,17/07/2016
1918,Pseudobulweria becki,site fidelity,,,citation311,grant,17/07/2016
1919,Pseudobulweria macgillivrayi,site fidelity,,,citation311,grant,17/07/2016
1920,Pseudobulweria rostrata,site fidelity,,,citation311,grant,17/07/2016
1921,Pterdroma occulta,site fidelity,,,citation311,grant,17/07/2016
1922,Pterodroma alba,site fidelity,,,citation311,grant,17/07/2016
1923,Pterodroma arminjoniana,site fidelity,,,citation311,grant,17/07/2016
1924,Pterodroma atrata,site fidelity,,,citation311,grant,17/07/2016
1925,Pterodroma axillaris,site fidelity,,,citation311,grant,17/07/2016
1926,Pterodroma baraui,site fidelity,,,citation311,grant,17/07/2016
1927,Pterodroma brevipes,site fidelity,,,citation311,grant,17/07/2016
1928,Pterodroma cahow,site fidelity,,,citation311,grant,17/07/2016
1929,Pterodroma caribbaea,site fidelity,,,citation311,grant,17/07/2016
1930,Pterodroma cervicalis,site fidelity,,,citation311,grant,17/07/2016
1931,Pterodroma cookii,site fidelity,,,citation311,grant,17/07/2016
1932,Pterodroma defilippiana,site fidelity,,,citation311,grant,17/07/2016
1933,Pterodroma deserta,site fidelity,,,citation311,grant,17/07/2016
1934,Pterodroma externa,site fidelity,,,citation311,grant,17/07/2016
1935,Pterodroma feae,site fidelity,,,citation311,grant,17/07/2016
1936,Pterodroma gouldi,site fidelity,,,citation311,grant,17/07/2016
1937,Pterodroma hasitata,site fidelity,,,citation311,grant,17/07/2016
1938,Pterodroma heraldica,site fidelity,,,citation311,grant,17/07/2016
1939,Pterodroma hypoleuca,site fidelity,,,citation311,grant,17/07/2016
1940,Pterodroma incerta,site fidelity,,,citation311,grant,17/07/2016
1941,Pterodroma inexpectata,site fidelity,,,citation311,grant,17/07/2016
1942,Pterodroma lessonii,site fidelity,,,citation311,grant,17/07/2016
1943,Pterodroma leucoptera,site fidelity,,,citation311,grant,17/07/2016
1944,Pterodroma longirostris,site fidelity,,,citation311,grant,17/07/2016
1945,Pterodroma macroptera,site fidelity,,,citation311,grant,17/07/2016
1946,Pterodroma madeira,site fidelity,,,citation311,grant,17/07/2016
1947,Pterodroma magentae,site fidelity,,,citation311,grant,17/07/2016
1948,Pterodroma mollis,site fidelity,,,citation311,grant,17/07/2016
1949,Pterodroma neglecta,site fidelity,,,citation311,grant,17/07/2016
1950,Pterodroma nigripennis,site fidelity,,,citation311,grant,17/07/2016
1951,Pterodroma phaeopygia,site fidelity,,,citation311,grant,17/07/2016
1952,Pterodroma pycrofti,site fidelity,,,citation311,grant,17/07/2016
1953,Pterodroma rupinarum,site fidelity,,,citation311,grant,17/07/2016
1954,Pterodroma sandwichensis,site fidelity,,,citation311,grant,17/07/2016
1955,Pterodroma solandri,site fidelity,,,citation311,grant,17/07/2016
1956,Pterodroma ultima,site fidelity,,,citation311,grant,17/07/2016
1957,Puffinus assimilis,site fidelity,,,citation311,grant,17/07/2016
1958,Puffinus auricularis,site fidelity,,,citation311,grant,17/07/2016
1959,Puffinus bailloni,site fidelity,,,citation311,grant,17/07/2016
1960,Puffinus bannermani,site fidelity,,,citation311,grant,17/07/2016
1961,Puffinus bryani,site fidelity,,,citation311,grant,17/07/2016
1962,Puffinus elegans,site fidelity,,,citation311,grant,17/07/2016
1963,Puffinus gavia,site fidelity,,,citation311,grant,17/07/2016
1964,Puffinus heinrothi,site fidelity,,,citation311,grant,17/07/2016
1965,Puffinus huttoni,site fidelity,,,citation311,grant,17/07/2016
1966,Puffinus lherminieri,site fidelity,,,citation311,grant,17/07/2016
1967,Puffinus mauretanicus,site fidelity,,,citation311,grant,17/07/2016
1968,Puffinus nativitatis,site fidelity,,,citation311,grant,17/07/2016
1969,Puffinus newelli,site fidelity,,,citation311,grant,17/07/2016
1970,Puffinus opisthomelas,site fidelity,,,citation311,grant,17/07/2016
1971,Puffinus persicus,site fidelity,,,citation311,grant,17/07/2016
1972,Puffinus puffinus,site fidelity,,,citation311,grant,17/07/2016
1973,Puffinus subalaris,site fidelity,,,citation311,grant,17/07/2016
1974,Puffinus yelkouan,site fidelity,,,citation311,grant,17/07/2016
1975,Thalassoica antarctica,site fidelity,,,citation311,grant,17/07/2016
1976,Cladorhynchus leucocephalus,site fidelity,,,citation311,grant,17/07/2016
1977,Himantopus himantopus,site fidelity,,,citation311,grant,17/07/2016
1978,Himantopus novaezelandiae,site fidelity,,,citation311,grant,17/07/2016
1979,Recurvirostra americana,site fidelity,,,citation311,grant,17/07/2016
1980,Recurvirostra andina,site fidelity,,,citation311,grant,17/07/2016
1981,Recurvirostra avosetta,site fidelity,,,citation311,grant,17/07/2016
1982,Recurvirostra novaehollandiae,site fidelity,,,citation311,grant,17/07/2016
1983,Nycticryphes semicollaris,site fidelity,,,citation311,grant,17/07/2016
1984,Rostratula australis,site fidelity,,,citation311,grant,17/07/2016
1985,Rostratula benghalensis,site fidelity,,,citation311,grant,17/07/2016
1986,Actitis hypoleucos,site fidelity,,,citation311,grant,17/07/2016
1987,Actitis macularius,site fidelity,,,citation311,grant,17/07/2016
1988,Arenaria interpres,site fidelity,,,citation311,grant,17/07/2016
1989,Arenaria melanocephala,site fidelity,,,citation311,grant,17/07/2016
1990,Bartramia longicauda,site fidelity,,,citation311,grant,17/07/2016
1991,Calidris acuminata,site fidelity,,,citation311,grant,17/07/2016
1992,Calidris alba,site fidelity,,,citation311,grant,17/07/2016
1993,Calidris alpina,site fidelity,,,citation311,grant,17/07/2016
1994,Calidris bairdii,site fidelity,,,citation311,grant,17/07/2016
1995,Calidris canutus,site fidelity,,,citation311,grant,17/07/2016
1996,Calidris falcinellus,site fidelity,,,citation311,grant,17/07/2016
1997,Calidris ferruginea,site fidelity,,,citation311,grant,17/07/2016
1998,Calidris fuscicollis,site fidelity,,,citation311,grant,17/07/2016
1999,Calidris himantopus,site fidelity,,,citation311,grant,17/07/2016
2000,Calidris maritima,site fidelity,,,citation311,grant,17/07/2016
2001,Calidris mauri,site fidelity,,,citation311,grant,17/07/2016
2002,Calidris melanotos,site fidelity,,,citation311,grant,17/07/2016
2003,Calidris minuta,site fidelity,,,citation311,grant,17/07/2016
2004,Calidris minutilla,site fidelity,,,citation311,grant,17/07/2016
2005,Calidris ptilocnemis,site fidelity,,,citation311,grant,17/07/2016
2006,Calidris pugnax,site fidelity,,,citation311,grant,17/07/2016
2007,Calidris pusilla,site fidelity,,,citation311,grant,17/07/2016
2008,Calidris pygmaea,site fidelity,,,citation311,grant,17/07/2016
2009,Calidris ruficollis,site fidelity,,,citation311,grant,17/07/2016
2010,Calidris subminuta,site fidelity,,,citation311,grant,17/07/2016
2011,Calidris subruficollis,site fidelity,,,citation311,grant,17/07/2016
2012,Calidris temminckii,site fidelity,,,citation311,grant,17/07/2016
2013,Calidris tenuirostris,site fidelity,,,citation311,grant,17/07/2016
2014,Calidris virgata,site fidelity,,,citation311,grant,17/07/2016
2015,Coenocorypha aucklandica,site fidelity,,,citation311,grant,17/07/2016
2016,Coenocorypha barrierensis,site fidelity,,,citation311,grant,17/07/2016
2017,Coenocorypha huegeli,site fidelity,,,citation311,grant,17/07/2016
2018,Coenocorypha iredalei,site fidelity,,,citation311,grant,17/07/2016
2019,Coenocorypha pusilla,site fidelity,,,citation311,grant,17/07/2016
2020,Gallinago andina,site fidelity,,,citation311,grant,17/07/2016
2021,Gallinago delicata,site fidelity,,,citation311,grant,17/07/2016
2022,Gallinago gallinago,site fidelity,,,citation311,grant,17/07/2016
2023,Gallinago hardwickii,site fidelity,,,citation311,grant,17/07/2016
2024,Gallinago imperialis,site fidelity,,,citation311,grant,17/07/2016
2025,Gallinago jamesoni,site fidelity,,,citation311,grant,17/07/2016
2026,Gallinago macrodactyla,site fidelity,,,citation311,grant,17/07/2016
2027,Gallinago media,site fidelity,,,citation311,grant,17/07/2016
2028,Gallinago megala,site fidelity,,,citation311,grant,17/07/2016
2029,Gallinago nemoricola,site fidelity,,,citation311,grant,17/07/2016
2030,Gallinago nigripennis,site fidelity,,,citation311,grant,17/07/2016
2031,Gallinago nobilis,site fidelity,,,citation311,grant,17/07/2016
2032,Gallinago paraguaiae,site fidelity,,,citation311,grant,17/07/2016
2033,Gallinago solitaria,site fidelity,,,citation311,grant,17/07/2016
2034,Gallinago stenura,site fidelity,,,citation311,grant,17/07/2016
2035,Gallinago stricklandii,site fidelity,,,citation311,grant,17/07/2016
2036,Gallinago undulata,site fidelity,,,citation311,grant,17/07/2016
2037,Limnodromus griseus,site fidelity,,,citation311,grant,17/07/2016
2038,Limnodromus scolopaceus,site fidelity,,,citation311,grant,17/07/2016
2039,Limnodromus semipalmatus,site fidelity,,,citation311,grant,17/07/2016
2040,Limosa fedoa,site fidelity,,,citation311,grant,17/07/2016
2041,Limosa haemastica,site fidelity,,,citation311,grant,17/07/2016
2042,Limosa lapponica,site fidelity,,,citation311,grant,17/07/2016
2043,Limosa limosa,site fidelity,,,citation311,grant,17/07/2016
2044,Lymnocryptes minimus,site fidelity,,,citation311,grant,17/07/2016
2045,Numenius americanus,site fidelity,,,citation311,grant,17/07/2016
2046,Numenius arquata,site fidelity,,,citation311,grant,17/07/2016
2047,Numenius borealis,site fidelity,,,citation311,grant,17/07/2016
2048,Numenius madagascariensis,site fidelity,,,citation311,grant,17/07/2016
2049,Numenius minutus,site fidelity,,,citation311,grant,17/07/2016
2050,Numenius phaeopus,site fidelity,,,citation311,grant,17/07/2016
2051,Numenius tahitiensis,site fidelity,,,citation311,grant,17/07/2016
2052,Numenius tenuirostris,site fidelity,,,citation311,grant,17/07/2016
2053,Phalaropus fulicarius,site fidelity,,,citation311,grant,17/07/2016
2054,Phalaropus lobatus,site fidelity,,,citation311,grant,17/07/2016
2055,Prosobonia cancellata,site fidelity,,,citation311,grant,17/07/2016
2056,Prosobonia ellisi,site fidelity,,,citation311,grant,17/07/2016
2057,Prosobonia leucoptera,site fidelity,,,citation311,grant,17/07/2016
2058,Prosobonia parvirostris,site fidelity,,,citation311,grant,17/07/2016
2059,Scolopax bukidnonensis,site fidelity,,,citation311,grant,17/07/2016
2060,Scolopax celebensis,site fidelity,,,citation311,grant,17/07/2016
2061,Scolopax minor,site fidelity,,,citation311,grant,17/07/2016
2062,Scolopax mira,site fidelity,,,citation311,grant,17/07/2016
2063,Scolopax rochussenii,site fidelity,,,citation311,grant,17/07/2016
2064,Scolopax rosenbergii,site fidelity,,,citation311,grant,17/07/2016
2065,Scolopax rusticola,site fidelity,,,citation311,grant,17/07/2016
2066,Scolopax saturata,site fidelity,,,citation311,grant,17/07/2016
2067,Steganopus tricolor,site fidelity,,,citation311,grant,17/07/2016
2068,Tringa brevipes,site fidelity,,,citation311,grant,17/07/2016
2069,Tringa erythropus,site fidelity,,,citation311,grant,17/07/2016
2070,Tringa flavipes,site fidelity,,,citation311,grant,17/07/2016
2071,Tringa glareola,site fidelity,,,citation311,grant,17/07/2016
2072,Tringa guttifer,site fidelity,,,citation311,grant,17/07/2016
2073,Tringa incana,site fidelity,,,citation311,grant,17/07/2016
2074,Tringa melanoleuca,site fidelity,,,citation311,grant,17/07/2016
2075,Tringa nebularia,site fidelity,,,citation311,grant,17/07/2016
2076,Tringa ochropus,site fidelity,,,citation311,grant,17/07/2016
2077,Tringa semipalmata,site fidelity,,,citation311,grant,17/07/2016
2078,Tringa solitaria,site fidelity,,,citation311,grant,17/07/2016
2079,Tringa stagnatilis,site fidelity,,,citation311,grant,17/07/2016
2080,Tringa totanus,site fidelity,,,citation311,grant,17/07/2016
2081,Xenus cinereus,site fidelity,,,citation311,grant,17/07/2016
2082,Scopus umbretta,site fidelity,,,citation311,grant,17/07/2016
2083,Aptenodytes forsteri,site fidelity,,,citation311,grant,17/07/2016
2084,Aptenodytes patagonicus,site fidelity,,,citation311,grant,17/07/2016
2085,Eudyptes chrysocome,site fidelity,,,citation311,grant,17/07/2016
2086,Eudyptes chrysolophus,site fidelity,,,citation311,grant,17/07/2016
2087,Eudyptes moseleyi,site fidelity,,,citation311,grant,17/07/2016
2088,Eudyptes pachyrhynchus,site fidelity,,,citation311,grant,17/07/2016
2089,Eudyptes robustus,site fidelity,,,citation311,grant,17/07/2016
2090,Eudyptes schlegeli,site fidelity,,,citation311,grant,17/07/2016
2091,Eudyptes sclateri,site fidelity,,,citation311,grant,17/07/2016
2092,Eudyptula minor,site fidelity,,,citation311,grant,17/07/2016
2093,Megadyptes antipodes,site fidelity,,,citation311,grant,17/07/2016
2094,Pygoscelis adeliae,site fidelity,,,citation311,grant,17/07/2016
2095,Pygoscelis antarcticus,site fidelity,,,citation311,grant,17/07/2016
